sampleID	factor_1	factor_2	factor_3	factor_4	factor_5	factor_6	factor_7	factor_8	factor_9	factor_10	factor_11	factor_12	factor_13	factor_14	factor_15	factor_16	factor_17	factor_18	factor_19	factor_20	factor_21	factor_22	factor_23	factor_24	factor_25	factor_26	factor_27	factor_28	factor_29	factor_30	factor_31	factor_32	factor_33	factor_34	factor_35	factor_36	factor_37	factor_38	factor_39	factor_40	factor_41	factor_42	factor_43	factor_44	factor_45	factor_46	factor_47	factor_48	factor_49	factor_50	factor_51	factor_52	factor_53	factor_54	factor_55	factor_56	factor_57	factor_58	factor_59	factor_60	factor_61	factor_62	factor_63	factor_64	factor_65	factor_66	factor_67	factor_68	factor_69	factor_70	factor_71	factor_72	factor_73	factor_74	factor_75	factor_76	factor_77	factor_78	factor_79	factor_80	factor_81	factor_82	factor_83	factor_84	factor_85	factor_86	factor_87	factor_88	factor_89	factor_90	factor_91	factor_92	factor_93	factor_94	factor_95	factor_96	factor_97	factor_98	factor_99	factor_100
NA12155	121.43184782131	37.9673123455765	-50.4027621786368	-80.5486576887099	-10.6350634357427	-23.0487309347576	56.6518818591699	79.4487160996484	-60.4104931294771	-29.755123706684	88.601555866706	39.3076671168135	-94.4536881882669	-103.798994171554	-91.3345645441387	105.597998561508	-81.7102430022281	32.9844518693472	-84.7405643287132	-25.8803897403387	-29.8678854201682	-0.257588165813662	-26.9219686846312	-95.5137863248423	-39.0051090502927	17.6537235479682	-127.351235351758	122.679015257385	54.8385897464583	125.435962174384	-84.0253159340004	-35.3092902959525	-110.307760092142	26.7916231392754	134.582522352699	-78.4344705915896	102.358831447142	-104.282959497073	64.6742468633726	-15.859905682369	-77.8498758768864	34.1412347210709	-111.780015020499	-58.0294559471863	59.8077974326544	69.7051475434793	-42.2271065710806	-53.5350767290816	84.1689167343423	-17.0675237307574	-25.5958369446233	-11.0865273368667	25.3554859093639	25.3160112090649	-91.9381335955396	-119.406655251511	87.9399220070788	-78.1658153110348	19.9637483115414	-70.33962945664	-35.3557085765674	129.818988912884	64.1779728921318	54.7139450290977	46.619439235082	-16.4446290981788	-11.1609716267316	-21.2896569313839	-55.3909365791422	77.8736153488674	-53.1935943631714	92.1877483116612	-52.3209141869011	32.5314685450196	22.1840813847014	91.2204301149934	-33.6927226975535	67.8983955768762	-1.58158209500132	-27.5762072812936	67.7347883193885	-64.268186822048	-45.6696462704343	-43.5453956725055	-24.5735847540409	-51.1478644508262	70.5887576569554	19.2630370581606	-15.0786003130271	4.71508164076879	-14.546813888936	-22.0359897674817	44.5740347520194	-58.1331470742111	-87.7592749187613	42.8611226267832	-11.308469981815	-27.768927909932	20.449377717041	17.392083347359
NA12156	165.482534142116	39.7106179797423	8.63258411371385	-62.9773812557913	4.17945093349734	-105.094561974138	-17.4343987256391	71.1766164315633	-78.1072196588536	-50.1757581717607	74.4033153383117	-77.2616110467249	-73.2959371060421	-42.0434686909786	-104.180892740908	57.4195195347441	-58.7689347971476	43.5473425187512	-74.5627045485172	50.5990057473288	28.3710858627168	-67.4110206069021	-48.4219025540664	-83.0397173594104	-31.9668574452685	-22.0031630975047	-102.321844641561	68.1955041685419	-21.2293310423635	17.2499667732406	-101.869347556703	-19.5267802359951	-56.4130846488688	-26.6853108362441	60.7476403338828	-123.440187369894	59.1763193765982	-112.275497542066	35.2031627103683	23.5800013711948	-70.0751656232572	18.3766424153709	-75.6953972428382	-66.7848585461602	76.5952462676045	67.172980055601	43.9250008683585	-93.0819826447631	115.17031835178	4.64868117424647	20.6391949250556	62.0161898633748	13.0942685317664	60.840760933463	-56.7605553016394	-36.361056665273	84.1279470007576	-62.6305240323736	40.9236026204011	-70.240789748827	-38.5731606102444	60.9365766907712	98.1498724137615	109.841320861406	15.7437915903561	-33.2632510862517	-45.7440396405404	-72.827562645053	-51.5669316146235	86.875354508976	-56.5518440532945	25.5846364321913	-30.7317483131529	-4.06865655233126	-37.825394064001	39.0351562975414	-8.89335404757542	77.5524750657287	94.5861033429406	-57.5746712745725	-26.6046331738703	-60.4903748005795	-46.4390876460151	-61.4282704978112	-7.37741874703666	-39.5312454640541	70.901428673173	-5.41812814655274	-50.1368335360984	-12.8661920081331	-6.28090311338784	-76.4320462808017	-34.4818708676855	-47.3296025254813	-75.3065841038977	70.2250756424474	-47.3075759638622	-52.120006686669	-9.26876330746364	-13.9540521068094
NA12234	186.254853724207	49.0266648925889	10.3678843387613	-70.5985162431539	-34.5363028093917	-42.6990878352575	-30.7472361579561	69.3658173962879	-101.917155715641	-14.8399427283281	66.7403887884728	-10.3064042235049	-71.1194996939231	-51.2126033967163	-129.073626980806	78.3297904295713	-84.2127037104347	76.1792093632754	-96.8894109127343	-6.08113676326257	61.1880710096311	-42.9496690490568	-27.8489411668178	-128.176992498806	-60.0414639554988	-29.636492964369	-80.4103853656629	54.9851371490765	55.8750290384078	83.5545080159004	-88.2591363791828	-53.7568329843673	-104.36711368795	-7.72882526251584	21.6293144143985	-108.177770169206	119.60000289455	-92.4750780604652	51.5993630451437	-59.9393533453029	-60.2569888482677	8.9181059834295	-76.1823189636663	-50.8817530255431	111.510705675682	87.1279958297228	17.6064728981555	-1.74883143942194	6.63846993873479	7.95166380670821	-62.7333945106408	69.18686889441	43.99796534279	59.8791988694686	-44.0099774108129	-115.164592225692	77.1632965719859	-78.2285282848036	21.7077153879346	-65.8967909187798	-14.134477253438	88.9326895862577	50.4672740908655	71.1840001153437	38.7495029439127	43.5873311214647	-49.5046958463415	-96.8571470505057	-49.8787488773895	28.326069289281	-49.1074336602201	38.6904381210701	-19.6979282890039	-33.4734480016636	-15.6162060920924	182.804803374009	-53.0506220537433	-36.057573843069	31.0495487758695	-104.92604647606	18.5560448772279	-67.7408289743537	-32.4625869707646	-67.0157380216236	41.4065228308351	-58.5589012961081	97.727666105229	7.4411944664716	-12.7373239186648	-32.6706468628589	28.7972974798331	-9.61563547047928	-6.43576048073206	-50.787941652615	-31.9170749769985	76.5728030571352	43.4006043106853	-87.5176845124751	54.8055489828671	26.6950515012045
NA12249	110.236869039126	48.6047573595627	-6.08693634010686	-80.1379697340092	29.5081665208998	-22.5703031414128	34.0850724745003	64.0669690220884	-103.011184136478	-51.7580907315186	80.8975691720176	25.0416287975631	-60.3255601820027	-174.25824933755	-104.111065434715	98.9136758540681	-76.6306813162755	35.424829472408	-147.131364286463	63.1381841846334	7.74788496013854	-8.10949451896401	-85.1088167521962	-99.1784484146501	-42.4427631069207	34.8191936591506	-90.5462481682161	116.6592642062	49.5285027224393	40.8876940164564	-58.8283661971561	36.1703745263147	-58.8215556521987	15.2414874971885	-49.93919478594	-83.7813719065987	74.1470297926553	-88.0340155152601	26.6039369845943	24.8007785600367	-62.4407908915227	-49.9759131997422	-66.912978498333	-60.3379190343633	46.2582995832642	-89.6141460169296	29.8851741782235	3.57273863319403	113.123560136435	-55.0650024615214	-43.2440510176949	80.6915484583676	59.9666233179603	42.622603458185	0.825788679698455	-152.313181349016	88.9552435367451	-75.2223217696417	16.4822907075325	-52.5782313783353	-63.4762623316684	109.157673193851	76.1452715571323	17.8369529046908	58.3026556721313	-12.4538951646316	14.5874811048359	-76.9242733384816	-70.6231505154621	85.1468543446065	-39.0344206124636	79.9977675606512	-51.2119260779792	19.3781706939792	-60.579185998383	74.9428109376172	-74.048083026725	33.7180221556531	138.743669569862	-45.5677076727307	11.1861605679762	-71.5032463322167	-48.6752805346166	-67.6324306472698	92.9832726904942	-32.206690003412	48.6452370358009	-11.2089908041906	-58.2926038772014	-3.78865813676922	-96.4455140377999	-58.658762254986	-63.1827405277834	-44.5540026811643	-121.643063154096	65.1167545274215	27.7123182791192	-65.0828757860107	-16.0385000768685	20.9182538670177
NA12272	59.7556353603007	34.0407410748873	-51.516649994007	-68.2651070622808	-10.9097387537642	-14.2315281232828	-24.3602530133917	53.9004961883137	-84.995564954504	-32.4143397823351	89.7449204245456	49.7585305388076	-69.4058775110092	-61.3355442910242	-69.0199154015777	105.083475652571	-75.8558949651379	14.2240050058677	-126.644338982888	50.1266732321972	-7.65451031252571	-77.0683041216001	-55.623438037123	-37.9778374349196	-46.2480622706462	16.3033879915264	-101.987315888504	67.8566071415011	39.4530754814697	48.1064965679427	-75.9008065622481	-15.9407344684779	-82.9380532028059	19.0933680591074	58.2138030036619	-71.7609940987665	113.35919950509	-65.3525357770324	34.0311618354222	19.0277946169865	-81.6408303722678	23.2429958397714	-88.9448519039718	-15.6402644211495	55.3989417225329	-48.1994314659637	39.6963038590082	-8.7387447433787	20.8021926155911	-8.15353590381689	65.3791952560597	43.7111699652436	20.7276611258478	-5.43104723149589	-61.8669592883595	-57.9662074741039	77.0356826416909	-91.6280309606122	41.3410205641118	-59.1310399393599	-33.6153207536429	48.9895560735227	102.894892691287	66.3752006542278	-44.1657625803863	-53.3455252701043	-29.2776474957347	-56.5918252937774	-72.5872986671424	126.994683656846	-46.939802496343	86.3103488604747	-19.7628019106293	42.0687820739456	-59.5507814948559	2.80901571193991	-41.7861270951351	68.6384833683918	109.321449186861	-31.1696353972088	14.845335759415	-57.7397066485441	-34.6783125031548	-46.2131135637331	41.4535642482977	-37.3674412865331	54.358810525875	-0.500678406349191	-4.0049384970074	-2.97459206575741	-45.9783062877886	-12.1495355949915	54.7043012843017	-62.7302156860695	-52.1253505893842	60.8922790400884	-19.8245768971695	-66.5203554075771	-5.08225202031809	28.1194104666256
NA12273	176.150865361371	32.2316696027403	-22.7932894334619	-18.8557613494609	-46.2093179888507	-26.023851797193	16.1444992150719	47.815751678458	-52.0000131205288	-56.8131116539686	63.4772131052626	-49.9858442859517	-57.2636815831174	-17.2406800120343	-155.139770403677	147.851525852836	-62.3473829467488	57.7137475643121	-75.0966729835945	-19.812125524059	-68.5701989348908	-39.4786011385198	-21.7858544470635	-67.6470161535675	-79.9276671256519	20.984791928916	-75.2844105587469	117.144098655015	42.3390739828513	49.6547160217928	-47.9188628281253	12.41348514223	-70.0812715261364	42.383712823214	96.4134114222663	-76.806840482038	92.9523279736051	-117.925601112887	15.8004732995375	2.23601294796789	-84.869729504289	57.469233045617	-62.044796577772	-47.3726540875248	57.7157896230839	-9.83918058127471	56.5294017608337	73.5254454596402	-85.6082780962971	-10.9045079426885	73.0695433665083	55.8086154233742	56.1312769185273	-18.3531819409562	-93.3003635015959	-41.905550935993	100.292133076227	25.0221071547573	43.7037439248468	-49.8005762730916	-149.406742583935	92.4630152388764	47.1502336620608	70.1512784746799	-67.8636168945044	-5.92597676101587	-12.093685034266	-17.1440596689815	-48.77576486319	196.153260906552	-36.5608940735992	105.612399594776	-34.0763701203414	-68.8510886002873	-8.89157296076584	90.7734440089507	-17.1134305104419	-71.4020876894522	53.7728193807914	-56.5221669805215	3.32097529926195	-36.7203813614753	-29.7243217296618	-62.790640152183	-53.5451362383999	-44.4161598861176	61.3133708489345	-10.5631590642518	-31.6868655160802	-6.62090677836943	38.3647826756537	-35.9269602611861	-5.14169777657906	-48.9119402835572	-188.592475410084	45.9242690141811	82.2203574883648	-78.1432366782052	-67.3157185086273	7.32670797610742
NA12275	124.197409606421	22.9300411080789	-48.9296482316314	-108.36719098502	-67.6772140243494	-19.5084715531816	46.2378639520835	67.7924929650285	-105.502400180497	-40.2794717382665	87.764662205991	-24.9724209023204	-72.8241032116033	-27.1657352681496	-93.7997267784845	128.63015368068	-76.3199869185441	44.018740074257	-52.5442422746071	102.079482817915	48.6847027271016	-35.6435833154042	-34.7788963255027	-86.3176459047053	-53.4270841334539	-72.7905883217044	-90.9730768468167	38.7735430218263	-6.32004503708903	73.5603178927947	-95.8714929194439	-41.4612290956278	-57.6002509955844	59.5524073969589	102.387722287408	-123.712874281427	105.886161699865	-81.5679557958664	49.135303945938	4.34470394407224	-74.9047222289524	19.2939598886081	-133.10426647696	-114.687742948013	23.000432862167	-0.359142437886636	12.1748160355818	19.5172995511635	163.175207699303	-20.2523725866481	11.0811002639477	96.8406258974331	87.5289756508467	54.6511169498015	-60.0363288615667	-89.2460510056371	100.301264084787	-33.7486482078777	88.7704470202259	-44.4008053909873	46.409119236271	151.748673310501	29.1092429551021	86.954282465529	-20.327506984297	11.6963423078133	-39.4073396565041	-76.74791019599	-67.1076274089342	108.207439004258	-58.3189942683399	94.6836231033374	-34.8369851214574	-13.2137273106455	-39.3208095373629	56.5298631723762	-38.1631251710087	35.6673721975177	134.913221775466	-29.4355095745654	46.1190153943348	-42.9649153252501	-50.5251386468188	-43.1446989791321	59.1555258012891	-61.8656920716129	82.9772012584768	-8.59865921222512	-96.0295040943283	2.62103521922509	24.0212036648272	-16.7752105352939	1.39290837440851	-65.298779411081	-118.650291960982	36.4821822372155	2.07375885028161	-93.5437402468674	10.9021628297662	-2.49069539560163
NA12282	120.482190682654	27.1824388992233	-49.0997712110327	-77.8818432693924	-10.1043606009644	-39.9223283983916	31.0905971634993	62.6941015367053	-121.777057470016	-45.359239977535	54.0508635620836	-2.19841252261529	-45.0242429442449	-19.7972195072077	-108.026906708023	99.5849570222872	-84.5706189669187	37.8093511164243	-60.316967760615	70.0297010368432	-18.6527841925189	31.4609092196573	-50.9262367375954	-55.9205728056335	-52.52335176651	-44.0622361897129	-71.5083956473201	118.203437127025	102.052065317775	90.5905154559191	-65.9608946296876	-37.7756291425869	-65.6053397596769	-22.8549050063224	57.9264457459946	-61.3590353021599	58.305439123406	-84.4148730449098	59.101506776786	-14.2922352289902	-55.4711953617901	56.2883514598388	-83.6317380708903	-110.997242037762	57.1859062999743	-70.8232651357556	-5.26583478142354	-21.236430731635	16.2261783750937	-19.5290015151417	8.89794179298624	94.004434506811	66.0058933363536	58.3980691716339	-54.1701457609896	44.1809088711188	88.3062361306106	-39.1056644849968	79.4152409046927	-71.235496478515	67.9341687247451	141.022983051255	83.9997005465463	55.0113465841741	18.9844993529793	1.05391430375427	-21.479468243875	-26.5743770172721	-59.4136432031022	121.953226757597	-47.5282550938663	49.7143976959713	-16.3083396307155	-0.259724370726206	7.71935794525545	49.7953344602333	-11.3344272186225	58.6249154850297	102.360293904488	-29.1529116093578	40.3681087091313	-69.2818194378466	-63.519767494885	-62.542329104538	16.515434225603	-54.0364077326682	71.2765129305147	-5.03144347420466	-29.2831054124075	-4.04042084936728	-8.2548804488652	-9.70867719671909	52.487672674813	-54.9901929957372	-35.8430694859137	51.5939460565692	44.4785056327641	-54.3580427143984	-63.9626575549531	29.1723261494154
NA12283	85.4649543282624	29.4853366680047	-77.9547314168287	6.73671257301266	-58.8631489505182	-15.7711739422057	45.3812680924602	53.0720332900604	-91.7516125284988	-62.2312649994379	72.0512446121546	-5.59917306214755	-82.529623627105	-51.8234228367369	-86.6028565812756	100.76261488924	-89.6684895704819	32.8941065471488	-53.4403122731105	92.7679109427093	21.5530257679901	-6.48863510384442	-21.1159709344058	-78.5966376048504	-68.6435453617967	-2.13661282189833	-123.18860861973	81.2221808017321	-4.14319303761249	65.2906403718088	-70.3651020067527	-16.7689781509752	-89.4048029525602	14.8963733038102	97.9589371795653	-99.4825088706144	64.1542773072285	-60.2251059096124	29.5319717685363	-16.3824380237681	-48.6759905676909	65.979848189211	-102.996401302309	41.7793332717096	85.4756248873967	39.8371402725125	-23.2397443791824	-49.4932961732363	-39.5067364843671	-19.7125626823239	-9.47165610282609	55.9955654515403	11.1645476384806	36.9704173673828	-25.5763936306242	-17.2662916108381	96.4628965278275	-37.1875930242218	70.710599699698	-48.0325338766495	-27.3658280548929	98.2640609006756	120.418447278873	104.66408624137	-42.1025783981161	-34.2010296597848	13.9887488192333	-114.228528054141	-58.50558778501	136.615357644626	-48.5691526895067	10.0608714035765	-57.4111266977195	16.4339820955589	-24.1304087098588	80.6773325319153	-85.7838766152102	-11.4146975448183	32.2994774809395	-68.3849916695349	21.0758492857395	-65.9382195745454	-45.8556424597753	-61.9784842584459	80.6940201145799	-63.8712793517025	79.1553935377412	-9.66624266921222	-45.5213343692497	-0.323593406791507	-15.2885579679595	1.96023634201485	13.409421111865	-70.6227563212309	-149.829445543543	30.8505242943994	40.1182113535694	-25.9460514581242	97.2245196223995	18.2581801821133
NA12286	78.4538719587412	26.5268269507483	1.35320363241482	-157.779087169958	-16.421426603211	6.97668258844983	-26.1472324793195	50.3514454862095	-91.7867230299499	-43.6006303256753	92.9456513483068	2.8701554485714	-45.3018998203128	-15.8616716133098	-88.3848220093588	107.785172389299	-45.5600941463023	54.9154216268043	-102.518222373539	49.4109342426063	-43.8494350584613	-69.2857153405283	-29.2152511381959	-17.5927129793379	-5.09358485800452	16.3522218534123	-66.2659313319413	43.6331665393417	81.245806198055	95.4899753019339	-62.567199437652	-90.9905550949915	-85.2850656420986	34.6184281215149	63.4139257144672	-162.753256381578	148.445182142234	-73.4431349263619	21.5999250052138	33.7139849325118	-93.3104193456307	65.6119851023533	-58.5334207108428	-26.9871578720681	79.9763429268411	-93.0704929982056	84.3787179251462	60.2081231782119	-15.6106439770929	-13.3025082001345	-30.7316801297553	55.0346873588641	19.880848153492	10.2177506919135	-24.9576582713145	-63.2573515133486	93.5788472079898	-1.16403218145832	62.1962020995241	-70.5168015549367	-10.8182828726488	19.9209508458799	103.845764426366	86.5837326423752	47.8808029503515	-9.83283823475671	-4.32176179370553	-55.6733118615995	-56.2226468352307	108.553593693297	-47.4831504065818	103.765470041259	-18.7590454615007	14.2372443626769	-55.303234876637	126.661427653427	-65.645156066184	-42.3183270098876	55.7731304435098	-89.9259718301432	85.7775710667727	-43.1879364185524	-19.3000749126784	-66.8187773568033	110.895603450568	-53.7691138695605	67.529041088532	2.44073794258112	-95.9111862063679	-6.95926132977682	-68.6563000419178	-70.4628936410864	-26.5719922743265	-55.8555657562801	-69.5205169051354	62.1449789112934	57.5552229358519	-80.6366486222412	91.0213343319143	48.7731255328868
NA12287	112.397257276485	42.0001403329144	-33.837297202901	27.680976273567	-50.9873899298013	9.65524059339729	12.8654260577789	45.5103265697803	-64.2205608603169	-25.7397292032241	42.5008407059763	-33.5586749359879	-56.0643007942757	-77.5641798277534	-82.3951694368277	153.47903326644	-81.3021275807605	32.8709107845035	-45.8393229541062	11.8390623084649	-29.2554001275957	22.6451790723015	-19.9181342401795	-91.9124987312883	-29.6000245373152	-25.8326977856955	-97.0117756659234	72.3941616154654	52.8335238630759	129.429933021857	-72.9912200212675	-15.8846057228837	-75.0904503444007	80.7044057629238	85.5233378177871	-112.057482597781	72.9229338805954	-88.9106905105285	27.1189801052969	-23.5384254002068	-124.545761543052	-10.7709353535478	-89.0470089988427	-38.5274428154482	46.8318419906652	-11.9759827049842	-20.8930242604312	26.6218627468511	39.3164769175475	-34.9108968230733	19.7253487255592	59.1348685698748	26.4315154028513	53.918987820116	-55.3115308546271	-78.1631159299806	92.1300433821851	-80.3663569366915	65.5161863646224	-27.7985216064378	-67.1576661997643	53.0769454427647	22.733415597141	23.8057845037656	56.6973348153031	-73.4003454509815	-21.7480060191561	-22.8464519157602	-44.6301378142252	148.03822534399	-48.8756928329406	56.8839814947273	-25.9723286029804	1.0344627720107	-49.4493290866478	44.8605710534203	-100.198996045325	-31.0482314553928	11.5819757756986	-131.338623084599	37.9820898961424	-49.8189595801236	-72.2975547127177	-88.6431443414391	55.2000527250252	-59.642823696638	65.1031506306049	-16.1926343110825	-35.1740386512746	10.4539120125051	-6.14654084970616	24.9044709409275	-10.4515189530257	-56.2766385195464	-63.0349045441289	36.1706168842238	38.232176232155	-76.5174883333114	6.86226679878209	22.3153378302385
NA12340	110.592763138936	32.9041481391028	-26.3027236722172	-69.342088362682	-7.66102739833061	14.0583772410709	-39.5484765682942	64.6402558595024	-75.860093304935	-36.3593770135853	93.3565533478596	-38.7981795964495	-33.9525543616912	-50.1856085420243	-78.8028379175893	82.1518583004429	-63.4793432030198	36.2118365367267	-50.5160375384006	44.5124953307028	44.6256166415707	20.1523498506753	-29.2796937139037	12.316364677664	-55.8772050150917	93.6782941653451	-109.750275636275	117.170500650464	34.8813734636652	104.919080610436	-68.3389290931472	-54.721772716004	-90.1220035448914	54.2702565066821	81.8995461109287	-79.2248807081026	78.854969367295	-78.4739072336306	72.4202640875661	-7.35608269578355	-52.3752610508027	23.060245382422	-70.9294467481366	-46.8195372167936	90.0787560692407	-51.7525223983541	18.2147481527221	89.6697985396266	45.1864309039554	-42.914362766672	-24.0382275464823	81.1384882529014	17.3582577290085	57.7616222442236	-76.089641268695	-53.1879955023815	95.7273020401595	-37.9036922587303	81.4680143827669	-52.7210362174617	-79.5601370011558	31.7522742629156	65.5216631981984	47.4889024283671	20.9941592372092	88.5070841476367	-48.2844399795106	-65.6465941956804	-58.6960892919199	81.1999321520404	-55.560462243691	41.1262814658482	-40.4303163488504	15.0769630401247	-44.3937929792593	128.96692182041	-60.9355493435109	40.1669359778658	17.8759583310624	-61.4374358974416	8.91525752856316	-48.5879878043026	-41.2413630812287	-73.247540577708	39.2429972676345	-49.8475149822432	50.3453937280677	2.30709051198189	-58.3580373476759	7.17669892328279	16.6045300710545	-14.2360551184989	-40.0870937107066	-64.7785814476354	-22.5829649941064	53.1200435447796	-53.4893568060713	-91.2925465063652	32.9834688799324	49.8850223039874
NA12341	81.3467445585026	36.0634985041539	-74.9997973523754	-10.7552601394959	12.921173669248	-27.3864345929525	4.10275102079757	68.2661451836857	-103.209403170925	-32.0305666806344	62.2074435912966	-13.595280579201	-109.689578985521	-77.636546796465	-126.916482617054	56.7458360782655	-52.5690094314731	75.6039674608445	-85.3736861094562	15.8205586220844	26.3578004158397	-69.524443220653	-23.4157965155139	-81.4851473115298	-45.3681379855377	-31.4489100102805	-124.783583758881	81.4530127128299	36.9486548430288	25.6225339200045	-97.7665716803551	-31.7829603344873	-82.4908997518272	14.6183817519263	115.846535876528	-84.5978540778175	127.858022860558	-87.0997187106745	32.8775155700945	-7.51531448708076	-61.4165257000948	28.7304145130966	-94.5411773681641	19.2267856274381	21.780940503046	-65.8638300520064	-67.0976367401526	53.168187026712	77.5319685196161	0.000209645589656304	63.1884546408676	29.1913961237026	53.5306540673164	62.8036887869456	-54.4327051991503	-102.299326060846	85.5912266850663	-50.2630290287722	73.9852536818874	-62.0187412324004	-49.9800449689671	86.7924480557127	59.6882017236471	99.9275552482615	76.8240210656197	88.0858489393212	-33.1797382690168	-84.5412736580351	-61.6120601919807	66.8502264314873	-39.3000375056776	46.750067164544	-32.2177291119213	54.9444563113912	-35.5336761893789	155.431189331266	-62.9942754716551	-10.3545496117964	12.795368336208	-30.7415139164824	48.8400757539387	-52.7334555773269	-24.1765503391522	-76.8287412472463	29.7321712332919	-61.6603997249737	59.5734850087898	-10.2208334239419	-33.4283643647687	-12.2813717393897	-7.51363293135726	-99.2226752986273	17.1169503944308	-58.700487953323	-61.648599760793	69.2215762802407	-10.5459845893981	-116.990298956615	49.9814240603866	9.76464759412936
NA12342	3.66826359041023	41.0543013906447	-35.8473762056132	-41.5521819645106	30.815363516201	-75.4049394972472	-15.3469267551453	70.7509623145508	-52.8107577026568	-46.5591775929336	73.8422343782673	-35.2141970138639	-75.0659811568263	-76.1504872377185	-91.3486313448273	90.8172743542548	-72.5710059745492	59.4971948643533	-147.037322141443	30.9915005815916	-56.4005199285802	-100.796738688729	-47.1283338411193	-112.368815353504	11.4291349566583	-16.3414479733546	-85.1066550577102	79.2032107351957	23.2822701507678	105.150636440975	-75.1027118585275	-38.9440970860299	-55.7146468077105	27.3331969840717	30.3619049808563	-93.0324995420411	140.569715503714	-113.895519502942	45.8883049663536	16.9876336221592	-80.2685449950553	58.2736461757445	-76.3746000765665	-78.532521131574	56.367255863338	-8.45322654822341	15.4650064463672	82.9249608205327	52.2526064801778	-19.3459470630804	-2.15294898006485	78.9736290791811	39.4468567852904	57.7696561167659	-77.8399331495031	-52.6579927630068	83.3650635113338	-69.7051538212607	51.7204403765662	-59.6055468980998	-58.0298459800801	28.7536885337867	45.9311148835126	73.9077528599601	61.1370949784853	-59.7447569953555	-17.699385105278	-81.793687065241	-48.2619199135053	95.0256571563114	-18.9974614117779	-46.7006598837973	-29.2888399955296	-30.2358303390907	-12.6318383357231	125.312697005289	-62.8010869802229	-9.79679054800889	23.4801448857171	-46.3265895789367	14.5910604620441	-78.0299328644096	-53.3144309578961	-72.9274222622274	7.14199889720637	-31.3139196707221	86.8387739014746	-1.3067210728482	-48.8152414154172	-7.04195137195305	48.0015796029847	47.932964625537	21.5043453346837	-56.1313221677572	-44.6530653785924	72.2358793465752	27.1607274425379	-94.7247632522404	108.084251471736	33.8303627283502
NA12347	44.9164484894528	32.2423148633279	-44.6841243709888	-35.1340468985086	32.9101751232191	-16.7746317864672	63.0038513178687	49.6558024980343	-70.796678888445	-33.2093176616323	66.8187470781112	-42.9356251377536	-82.3671596948809	-84.9002007821416	-111.709657009306	111.720132011452	-55.5413067334644	20.3588201582912	-143.723183908339	59.3480727443772	-7.23174978095788	-17.1656788054462	2.85491168614627	-12.4893522036541	-68.6963847772526	-40.7781708215645	-83.4192132141539	102.010077627126	5.22419342292834	60.3899052770735	-41.6093205957772	-6.38368209683244	-100.599748219689	79.1608101816524	52.3666992419569	-152.952934458777	93.8803124707605	-108.614460609486	30.7038618193884	15.7189037650609	-92.5679512751878	24.4782530357368	-120.598609549162	6.05703169358885	83.1047571531482	-84.4808541934265	133.718802088458	59.5201818034356	53.5774685008301	0.246209973323285	14.7922439739753	109.133603096013	61.9381797321568	122.736451154599	-70.448966737634	-41.1761730837672	79.1461071856398	-55.2203123608281	111.751052980191	-61.7340067596735	62.1089344288102	34.3059287045994	51.9076977445422	45.9131786769685	18.8894395742589	-14.378637929639	-14.6476811017883	-75.5188034620089	-60.1978243471977	88.4442567160023	-53.0519067631251	75.4124786323396	-37.050901589655	-101.192209430901	-32.2038270262583	18.8570681641687	-90.8476844566463	-13.1322711731745	81.4041278941474	-70.6647473453083	39.9119097414953	-51.2015251033105	-52.8097921306042	-41.0989352481882	8.43757263390854	-54.0250015947242	73.797661256273	-8.81565950334724	-82.4979389365118	-0.781995006002171	-26.8251703177651	-63.7695146004283	39.938951730261	-66.3045691008922	-69.3883137926643	61.3368698394258	5.98207494626967	-62.7500907667965	53.7682811643749	34.47630598047
NA12348	39.275101008205	45.3746387105629	-68.1775656456643	-51.5573508848272	-18.1108941343785	-65.0652844120164	-22.5960745832057	37.9460790653782	-98.6551210840276	-26.9078595537285	79.533357905312	105.74974344345	-121.623450102102	-69.5584881846826	-91.1067352321423	73.319395453262	-58.4182383810557	27.176772015706	-56.5753867322634	52.2713773313838	-32.9645797184875	35.446432265302	-32.1608072355431	-79.1820675572737	-71.838773455838	-31.8801104600463	-104.830014977132	53.8155582020782	27.3925412749714	47.2510422971809	-55.9554529808079	-64.6556142352549	-75.4446172575673	-22.5775508616262	39.0400934984002	-165.048630345927	72.462848799477	-99.6455248715607	59.7774552574678	-21.6938902036726	-79.8471768656971	104.938287946876	-95.1101552593884	-60.8498386578924	80.205092330478	-49.5582293628885	-41.2105697912743	87.4919684516118	-56.4780869857092	-8.47243583588404	43.0197219634152	50.7204775611005	38.7575402296602	76.4161734769654	-62.1931381835496	5.01058226506379	89.5616465802113	-81.0178713921581	7.85341935149725	-61.6586682631955	-73.4607610949857	57.2710204601132	25.0052128823243	71.9705958569896	62.7071169092431	-11.4312305729068	-38.7568054879893	-44.7182348132564	-50.9358786095233	144.05853473003	-54.9202248459855	3.75452981619686	-47.643783406732	0.275764777472587	-25.4184737611207	75.6387782893732	-1.41587939961821	69.8477745305462	-1.97373404631306	-62.8549091704321	-19.7995707184738	-86.6841476516796	-34.687321431019	-52.6822169570039	100.660598752471	-63.8560756732266	83.9539218703447	3.39654423963271	-26.1893111096082	-4.36759380475653	-28.4981698086432	-85.8379883388223	30.8272026950544	-54.8753855280926	-108.80416567142	55.3031872606133	-40.9865689549537	-77.7744424561878	-36.1998290574405	-15.8948944132509
